,BYDLISTEK,BYDLISTEN,ESTRANA,JMENO,MANDAT,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,PORADIMAND,PORADINAHR,PORCISLO,POVOLANI,PRIJMENI,PSTRANA,STATOBCAN,TITULPRED,TITULZA,VEK,NAZEVCELK,NAZEV_STRE,PLATNOST_y,POCMANDCR,POCSTRVKO,SLOZENI,STAVREG,VSTRANA,ZKRATKAE30,ZKRATKAE8
552,1,Praha,22,Jiří,0,137,0,19,0,0,0,0,7,podnikatel,Golembiewski,99,CZ,,,53,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
553,1,Praha,22,Pavel,0,137,0,218,0,0,0,0,8,lékař a homeopat,Běleš,99,CZ,MUDr.,,62,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
554,1,Praha,22,Gabriela,0,137,0,137,0,0,0,0,9,koordinátor mezinárod. vztahů,Dousková,99,CZ,,,33,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
555,564133,Jindřichovice p.Smr.,22,Otto,0,137,0,87,0,0,0,0,10,správce obecního majetku,Novotný,99,CZ,,,24,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
556,1,Praha,22,Otakar,0,137,0,139,0,0,0,0,11,lékař,Maňas,99,CZ,MUDr.,,51,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
557,555134,Pardubice,22,Jitka,0,137,0,88,0,0,0,0,12,fotografka,Patřičná,137,CZ,,,35,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
558,567787,Proboštov,22,Jan,0,137,0,75,0,0,0,0,13,léčitel,Spěváček,99,CZ,,,59,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
559,1,Praha,22,Kateřina,0,137,0,99,0,0,0,0,14,herečka,Růžičková,99,CZ,,,24,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
560,531731,Stránka,22,Vlastimil,0,137,0,46,0,0,0,0,15,důchodce,Čáp,99,CZ,Mgr.,,63,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
561,2,Plzeň,22,Dana,0,137,0,69,0,0,0,0,16,programátorka,Faitová,99,CZ,Ing.,,44,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
562,564923,Chodouny,22,Petr,0,137,0,47,0,0,0,0,17,živnostník,Karlík,137,CZ,,,50,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
563,554804,Ústí nad Labem,22,Ludmila,0,137,0,36,0,0,0,0,18,realitní makléř,Urbánková,99,CZ,,,51,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
564,586846,Jihlava,22,Zdeněk,0,137,0,42,0,0,0,0,19,manager,Obhlídal,137,CZ,,,51,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
565,544256,České Budějovice,22,Hana,0,137,0,45,0,0,0,0,20,fyzioterapeut,Křížová,99,CZ,,,47,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
566,507784,Ratiboř,22,Stanislav,0,137,0,18,0,0,0,0,21,mistr výroby,Frydrych,99,CZ,,,36,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
567,573761,Volanice,22,Hana,0,137,0,18,0,0,0,0,22,pedagog volného času,Krásenská,99,CZ,,,51,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
568,588024,Telč,22,Stanislav,0,137,0,19,0,0,0,0,23,živnostník,Bartoň,99,CZ,,,49,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
569,555088,Havířov,22,Mária,0,137,0,17,0,0,0,0,24,finanční poradce a účetní,Vavrincová,99,CZ,,,35,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
570,1,Praha,22,Zdislav,0,137,0,9,0,0,0,0,25,knihkupec,Růžička,99,CZ,,,54,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
571,1,Praha,22,Ivana,0,137,0,20,0,0,0,0,26,ekonom,Kejhová,137,CZ,,,30,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
572,1,Praha,22,Jindřich,0,137,0,4,0,0,0,0,27,živnostník,Procházka,99,CZ,,,47,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
573,579777,Úpice,22,Květa,0,137,0,28,0,0,0,0,28,auditor,Prouzová,99,CZ,,,27,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
574,1,Praha,22,Pavel,0,137,0,17,0,0,0,0,29,stavební inženýr,Šolc,99,CZ,Ing.,,59,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
575,4,Ostrava,22,Radmila,0,137,0,30,0,0,0,0,30,úřednice,Přibylská,99,CZ,,,33,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
576,1,Praha,22,Vladimír,0,137,0,4,0,0,0,0,31,živnostník,Němec,137,CZ,,,56,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
577,505927,Opava,22,Josef,0,137,0,13,0,0,0,0,32,důchodce,Weisz,137,CZ,,,61,Strana zdravého rozumu,Strana zdravého rozumu,0,0,1,137,0,137,Strana zdravého rozumu,SZR
578,1,Praha,23,Helena,0,102,0,10347,0,0,0,0,1,senátorka PČR,Rögnerová,99,CZ,Ing.,,49,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
579,538230,Hovorčovice,23,Pavel,0,102,0,1351,0,0,0,0,2,poslanec PČR,Svoboda,102,CZ,Ing.,,35,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
580,1,Praha,23,Jiřina,0,13,0,663,0,0,0,0,3,vědecká pracovnice,Nováková,13,CZ,RNDr.,CSc.,58,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
581,1,Praha,23,Svatopluk,0,102,0,5369,0,0,0,0,4,poslanec PČR,Karásek,102,CZ,ThMgr.,,61,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
582,1,Praha,23,Tereza,0,133,0,2276,0,0,0,0,5,spisovatelka,Brdečková,99,CZ,,,47,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
583,507091,Nýdek,23,Josef,0,102,0,1773,0,0,0,0,6,historik,Szymeczek,99,CZ,Mgr.,,30,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
584,1,Praha,23,Karel,0,102,0,6103,0,0,0,0,7,poslanec PČR,Kühnl,102,CZ,JUDr.,,49,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
585,1,Praha,23,Blanka,0,13,0,273,0,0,0,0,8,prezidentka asoc. domácí péče,Misconiová,13,CZ,Bc.,,48,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
586,547999,Humpolec,23,Alena,0,102,0,221,0,0,0,0,9,náměstkyně hejtm. kr. Vysočina,Štěrbová,102,CZ,Mgr.,,51,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
587,1,Praha,23,Martin,0,133,0,676,0,0,0,0,10,lékař,Stránský,99,CZ,MUDr.,,47,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
588,542466,Sýkořice,23,Karel,0,13,0,5944,0,0,0,0,11,lesník,Schwarzenberg,99,CZ,,,66,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
589,563510,Jablonec nad Nisou,23,Soňa,0,102,0,331,0,0,0,0,12,senátorka PČR,Paukrtová,99,CZ,Mgr.,,54,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
590,3,Brno,23,Milan,0,138,0,127,0,0,0,0,13,vydavatel,Hamerský,138,CZ,Mgr.,,31,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
591,1,Praha,23,Kateřina,0,133,0,121,0,0,0,0,14,publicistka,Lusk Poslední,133,CZ,,,32,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
592,578347,Litomyšl,23,Miroslav,0,102,0,365,0,0,0,0,15,náměstek hejtm. Pardub. kraje,Brýdl,102,CZ,Ing.,,63,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
593,3,Brno,23,Ilja,0,102,0,157,0,0,0,0,16,radní Jihomoravského kraje,Kašík,102,CZ,Ing.,CSc.,52,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
594,588296,Kroměříž,23,Jarmila,0,102,0,127,0,0,0,0,17,lékařka,Číhalová,102,CZ,MUDr.,,43,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
595,530573,Sedlec-Prčice,23,Antonín,0,102,0,285,0,0,0,0,18,náměstek hejtm. Středočes. kr.,Podzimek,102,CZ,,,55,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
596,567027,Most,23,Luboš,0,102,0,51,0,0,0,0,19,architekt,Polanský,102,CZ,Ing. Arch.,,31,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
597,572926,Hořice,23,Jaroslav,0,102,0,74,0,0,0,0,20,náměstek hejtm. Královéhr. kr.,Vácha,102,CZ,Ing.,,49,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
598,554499,Aš,23,Jiří Miroslav,0,102,0,74,0,0,0,0,21,místostarosta města Aš,Knedlík,102,CZ,,,54,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
599,1,Praha,23,Pavel,0,102,0,250,0,0,0,0,22,evangelický duchovní,Hříbek,99,CZ,,,36,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
600,1,Praha,23,Martina,0,102,0,100,0,0,0,0,23,právnička,Šourková,102,CZ,JUDr.,,31,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
601,563889,Liberec,23,František,0,102,0,93,0,0,0,0,24,radní Libereckého kraje,Gábor,102,CZ,,,34,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
602,563102,Kadaň,23,Pavel,0,138,0,24,0,0,0,0,25,asistent senátora PČR,Weiss,138,CZ,,,24,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
603,1,Praha,23,Jakub,0,13,0,58,0,0,0,0,26,ředitel jazykové školy,Cháb,13,CZ,PhDr.,,40,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
604,558796,Dolní Bělá,23,Tomáš,0,102,0,84,0,0,0,0,27,lékař,Křiklán,102,CZ,MUDr.,,48,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
605,539333,Jílové u Prahy,23,Zbyněk,0,102,0,84,0,0,0,0,28,radní Středočeského kraje,Šorm,102,CZ,Ing.,,51,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
606,544256,České Budějovice,23,Zdeněk,0,102,0,45,0,0,0,0,29,ekonom,Čáp,102,CZ,,,49,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
607,1,Praha,23,Petr,0,133,0,246,0,0,0,0,30,sociolog,Matějů,99,CZ,Doc. PhDr.,PhD.,53,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
608,1,Praha,23,Josef,0,133,0,28,0,0,0,0,31,publicista,Brož,99,CZ,,,38,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
609,1,Praha,23,Jiří,0,133,0,632,0,0,0,0,32,ekonom,Lobkowicz,133,CZ,Ing.,lic. oec. HSG.,48,Unie liberálních demokratů,Unie liberálních demokratů,0,0,4,"013,102,133,138",0,313,Unie liberálních demokratů,ULD
610,1,Praha,24,Miloslav,1,47,0,142444,30.12,30.12,1,0,1,poslanec Parlamentu ČR,Ransdorf,47,CZ,PhDr.,CSc.,51,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,0,6,1,047,0,47,Komunistická str.Čech a Moravy,KSČM
